station;year;month;day;period;LAEQ;LAS01;LAS10;LAS50;LAS90;LAS99
26;2019;12;11;D;063.9;069.8;066.9;062.5;059.0;057.3
26;2019;12;11;E;061.3;067.9;064.8;059.1;056.5;055.0
26;2019;12;11;N;057.8;067.3;061.5;054.6;045.8;041.7
26;2019;12;11;T;062.2;069.1;066.0;060.0;050.6;043.1
27;2019;12;11;D;064.0;073.5;068.5;057.6;051.3;046.8
27;2019;12;11;E;062.1;071.8;066.2;057.0;053.0;050.4
27;2019;12;11;N;057.4;070.7;057.7;046.0;036.5;033.6
27;2019;12;11;T;062.3;072.7;066.8;055.1;041.2;034.4
28;2019;12;11;D;069.9;076.4;073.5;067.9;059.0;052.6
28;2019;12;11;E;067.4;074.9;071.9;063.6;054.0;047.1
28;2019;12;11;N;061.3;073.5;064.9;046.2;037.4;036.1
28;2019;12;11;T;068.0;075.8;072.5;063.3;040.5;036.4
29;2019;12;11;D;059.5;067.2;063.4;056.7;050.4;046.3
29;2019;12;11;E;056.2;065.2;060.9;050.8;041.9;036.4
29;2019;12;11;N;050.6;063.3;053.3;038.2;032.7;032.1
29;2019;12;11;T;057.4;066.5;062.0;052.3;034.6;032.2
30;2019;12;11;D;062.6;068.5;064.2;060.8;057.5;055.0
30;2019;12;11;E;060.9;067.3;063.8;059.7;053.8;050.4
30;2019;12;11;N;055.9;066.6;058.3;048.0;041.2;039.6
30;2019;12;11;T;060.9;067.9;063.6;059.0;045.1;040.2
31;2019;12;11;D;064.9;073.7;069.6;059.6;051.2;046.3
31;2019;12;11;E;064.8;073.2;069.4;060.3;055.1;052.5
31;2019;12;11;N;052.4;066.5;048.6;040.5;037.2;036.1
31;2019;12;11;T;063.2;073.0;068.3;055.7;038.5;036.4
47;2019;12;11;D;056.1;065.2;056.6;050.8;047.1;043.8
47;2019;12;11;E;054.4;066.0;056.1;049.6;045.4;043.3
47;2019;12;11;N;047.6;060.2;046.6;038.9;035.8;035.0
47;2019;12;11;T;054.3;064.6;055.4;048.6;037.0;035.2
48;2019;12;11;D;064.3;070.2;066.8;063.6;057.6;054.5
48;2019;12;11;E;063.7;071.9;065.8;062.5;058.3;055.1
48;2019;12;11;N;058.1;064.8;061.9;055.7;046.8;042.0
48;2019;12;11;T;062.9;069.2;066.2;061.5;051.9;043.6
50;2019;12;11;D;068.1;075.0;068.8;065.9;063.2;061.0
50;2019;12;11;E;065.9;071.6;067.8;065.2;061.7;058.2
50;2019;12;11;N;060.5;067.8;064.1;058.0;050.8;047.0
50;2019;12;11;T;066.5;073.3;068.0;064.5;054.8;048.4
54;2019;12;11;D;063.1;068.7;065.8;062.3;058.7;055.1
54;2019;12;11;E;061.7;067.4;064.7;060.7;055.1;050.4
54;2019;12;11;N;053.4;063.8;057.6;044.5;035.9;034.3
54;2019;12;11;T;061.2;068.0;064.9;060.1;039.4;035.0
55;2019;12;11;N;050.4;061.3;052.9;045.5;039.9;038.4
86;2019;12;11;D;060.4;070.4;063.4;056.2;049.4;044.9
86;2019;12;11;E;058.4;067.6;061.4;053.8;045.9;041.2
86;2019;12;11;N;049.2;061.9;050.9;036.4;034.4;034.0
86;2019;12;11;T;058.4;068.8;061.7;052.3;035.2;034.1
1;2019;12;10;D;068.4;075.0;071.2;067.1;061.3;058.6
1;2019;12;10;E;067.8;075.0;070.5;064.8;059.5;054.5
1;2019;12;10;N;063.9;072.2;068.5;058.3;048.1;043.1
1;2019;12;10;T;067.2;073.8;070.7;064.6;053.9;045.0
2;2019;12;10;D;070.9;076.3;072.3;069.8;067.1;064.0
2;2019;12;10;E;071.2;081.0;071.7;068.7;065.0;062.1
2;2019;12;10;N;066.0;072.7;069.5;063.0;056.1;052.0
2;2019;12;10;T;070.0;076.3;071.8;068.6;059.9;053.7
3;2019;12;10;D;065.3;071.4;068.7;064.1;055.9;050.5
3;2019;12;10;E;059.5;066.9;062.4;057.6;054.3;051.3
3;2019;12;10;N;058.6;069.2;060.5;051.5;047.0;044.5
3;2019;12;10;T;062.6;070.8;067.1;057.9;049.0;045.2
4;2019;12;10;D;064.2;072.1;066.7;062.7;059.3;056.2
4;2019;12;10;E;063.3;074.3;064.0;060.8;056.9;054.2
4;2019;12;10;N;058.0;065.4;060.9;055.5;049.9;045.5
4;2019;12;10;T;062.7;071.5;065.3;060.9;053.3;047.3
5;2019;12;10;D;062.2;067.8;063.9;060.5;056.8;053.6
5;2019;12;10;E;061.6;068.3;063.6;059.5;054.9;051.0
5;2019;12;10;N;054.0;062.4;057.9;049.6;041.6;039.3
5;2019;12;10;T;060.6;066.9;063.2;058.6;046.1;039.9
6;2019;12;10;D;073.2;079.3;075.7;071.9;066.4;064.3
6;2019;12;10;E;072.7;078.8;074.7;070.2;065.5;062.3
6;2019;12;10;N;066.3;074.9;070.1;062.1;052.9;047.5
6;2019;12;10;T;071.8;078.3;074.9;068.5;058.3;049.5
8;2019;12;10;D;067.5;073.8;070.2;066.1;063.2;060.4
8;2019;12;10;E;066.7;073.2;069.8;065.3;061.5;056.5
8;2019;12;10;N;062.8;071.6;066.6;059.1;048.8;043.7
8;2019;12;10;T;066.2;073.0;069.6;064.9;055.4;044.9
10;2019;12;10;D;067.8;074.8;070.9;064.6;059.2;055.2
10;2019;12;10;E;067.4;073.4;069.3;062.9;057.3;052.9
10;2019;12;10;N;058.0;069.0;061.2;049.3;042.6;042.0
10;2019;12;10;T;066.2;074.0;069.5;061.8;045.0;042.2
11;2019;12;10;D;069.5;074.9;071.5;068.8;064.8;060.0
11;2019;12;10;E;068.5;075.8;070.5;067.4;061.3;054.4
11;2019;12;10;N;060.1;069.9;065.0;053.0;039.5;037.2
11;2019;12;10;T;067.8;074.2;070.8;066.9;046.7;037.7
12;2019;12;10;D;064.4;073.3;065.9;062.3;058.9;056.4
12;2019;12;10;E;064.4;075.0;064.6;060.8;057.5;054.8
12;2019;12;10;N;057.9;064.7;060.1;053.0;043.5;037.4
12;2019;12;10;T;063.2;072.7;064.8;060.5;049.1;039.8
13;2019;12;10;D;065.1;070.0;067.3;065.1;054.0;048.0
13;2019;12;10;E;056.2;064.0;058.8;054.1;048.1;044.5
13;2019;12;10;N;050.1;060.9;053.4;042.9;038.4;037.3
13;2019;12;10;T;062.3;069.0;066.7;055.6;040.0;037.8
14;2019;12;10;D;065.4;072.0;066.8;064.1;061.6;059.3
14;2019;12;10;E;064.3;070.8;066.0;063.2;060.2;057.6
14;2019;12;10;N;060.3;067.1;063.2;057.2;050.0;045.7
14;2019;12;10;T;064.1;070.5;066.1;062.9;054.2;047.3
16;2019;12;10;D;064.2;069.9;066.8;063.3;056.3;048.2
16;2019;12;10;E;062.7;068.4;065.5;061.8;053.8;046.2
16;2019;12;10;N;056.7;066.9;061.7;047.1;035.4;033.1
16;2019;12;10;T;062.5;069.0;066.1;060.9;040.3;033.9
17;2019;12;10;D;058.2;066.7;060.2;054.5;048.6;043.4
17;2019;12;10;E;056.1;066.5;058.6;052.3;046.1;043.0
17;2019;12;10;N;048.3;058.7;052.3;040.7;034.5;033.2
17;2019;12;10;T;056.2;065.7;058.8;051.6;036.8;033.5
18;2019;12;10;D;057.3;066.7;059.5;053.5;047.7;044.1
18;2019;12;10;E;054.6;063.7;057.1;051.1;044.9;042.3
18;2019;12;10;N;048.7;059.6;052.0;041.7;039.2;038.2
18;2019;12;10;T;055.3;065.3;058.0;050.5;039.8;038.7
19;2019;12;10;D;061.3;068.2;063.9;058.9;054.4;051.6
19;2019;12;10;E;061.0;067.8;063.0;058.0;052.4;048.5
19;2019;12;10;N;053.8;064.5;057.2;046.4;036.8;031.6
19;2019;12;10;T;059.8;067.6;062.9;056.7;042.2;033.3
20;2019;12;10;D;062.5;072.9;064.1;059.3;055.7;052.2
20;2019;12;10;E;059.8;067.3;062.7;057.4;051.4;046.5
20;2019;12;10;N;051.7;062.8;054.3;044.0;038.0;037.1
20;2019;12;10;T;060.4;070.0;062.9;057.0;039.9;037.3
24;2019;12;10;D;046.0;054.0;048.5;044.1;041.5;040.2
24;2019;12;10;E;047.2;053.7;049.0;046.2;044.3;043.2
24;2019;12;10;N;041.1;050.5;043.0;039.0;037.3;037.0
24;2019;12;10;T;045.3;053.3;048.0;043.7;038.0;037.1
25;2019;12;10;D;068.7;071.7;070.0;068.5;066.8;065.1
25;2019;12;10;E;068.1;070.8;069.5;068.0;066.0;063.5
25;2019;12;10;N;062.9;068.6;066.4;061.6;053.6;044.5
25;2019;12;10;T;067.4;071.4;069.6;067.5;058.5;047.4
26;2019;12;10;D;063.1;068.9;066.4;061.6;057.8;056.1
26;2019;12;10;E;061.7;068.0;065.0;059.5;056.7;055.0
26;2019;12;10;N;058.0;067.5;061.6;054.9;044.9;039.3
26;2019;12;10;T;061.7;068.6;065.6;059.3;050.4;041.2
27;2019;12;10;D;063.6;073.0;068.1;057.6;051.4;047.0
27;2019;12;10;E;062.9;071.9;066.6;056.6;051.1;048.1
27;2019;12;10;N;056.0;069.9;054.6;042.0;034.5;032.2
27;2019;12;10;T;062.1;072.4;066.5;054.8;038.9;033.0
28;2019;12;10;D;070.1;076.2;073.5;068.0;059.2;052.7
28;2019;12;10;E;067.5;075.1;071.8;063.9;053.4;046.1
28;2019;12;10;N;061.2;073.3;064.8;045.8;037.1;036.1
28;2019;12;10;T;068.1;075.7;072.5;063.4;039.9;036.3
29;2019;12;10;D;060.2;068.2;063.2;056.8;049.6;045.6
29;2019;12;10;E;056.2;066.2;060.6;049.9;041.6;036.6
29;2019;12;10;T;058.7;067.2;062.4;053.8;043.1;035.3
30;2019;12;10;D;063.4;068.0;064.2;060.6;056.8;053.5
30;2019;12;10;E;060.3;067.1;063.3;058.8;053.5;050.2
30;2019;12;10;N;055.9;066.0;059.9;049.4;041.0;038.9
30;2019;12;10;T;061.4;067.3;063.5;058.7;045.4;039.5
31;2019;12;10;D;063.7;073.1;068.9;056.2;032.6;029.4
31;2019;12;10;E;064.3;073.1;069.3;058.3;049.6;044.4
31;2019;12;10;N;033.5;045.4;031.2;028.7;028.1;028.0
31;2019;12;10;T;061.7;072.5;067.0;048.4;028.4;028.0
47;2019;12;10;D;054.5;065.9;055.6;049.2;046.3;044.5
47;2019;12;10;E;055.6;068.1;057.1;048.7;044.2;041.9
47;2019;12;10;N;047.6;060.4;046.5;039.8;037.2;036.2
47;2019;12;10;T;053.4;065.5;054.5;047.5;038.3;036.5
48;2019;12;10;D;064.3;070.6;066.9;063.8;056.8;054.2
48;2019;12;10;E;063.2;069.3;065.6;062.6;057.1;054.3
48;2019;12;10;N;057.4;064.6;061.6;054.7;044.8;040.9
48;2019;12;10;T;062.8;069.5;066.3;061.2;050.6;042.2
50;2019;12;10;D;068.1;074.0;068.5;065.7;063.0;060.5
50;2019;12;10;E;066.2;071.8;067.7;064.8;061.2;058.1
50;2019;12;10;N;065.2;075.0;064.3;057.7;050.8;046.9
50;2019;12;10;T;067.0;076.0;067.9;064.4;054.6;048.5
54;2019;12;10;D;062.9;068.5;065.3;061.7;057.9;053.5
54;2019;12;10;E;062.0;067.4;064.8;061.0;055.2;049.6
54;2019;12;10;N;052.9;063.5;057.5;042.9;036.3;035.2
54;2019;12;10;T;061.2;067.7;064.5;059.7;037.9;035.5
55;2019;12;10;D;058.3;065.7;061.4;054.4;049.8;047.1
55;2019;12;10;E;055.1;063.7;058.4;051.9;047.8;045.0
55;2019;12;10;N;050.7;061.5;052.5;044.5;038.5;037.3
55;2019;12;10;T;056.4;064.8;059.9;051.7;040.7;037.8
86;2019;12;10;D;059.0;067.5;062.7;056.1;049.6;045.9
86;2019;12;10;E;057.3;066.8;060.8;053.0;044.4;040.6
86;2019;12;10;T;058.1;067.1;061.9;054.6;045.3;038.6
1;2019;12;9;D;066.5;072.9;070.4;062.5;056.7;052.0
1;2019;12;9;E;067.2;072.9;070.7;065.2;058.5;054.5
1;2019;12;9;N;064.1;071.7;068.7;059.4;051.7;046.4
1;2019;12;9;T;066.0;072.7;070.1;062.1;054.9;048.3
2;2019;12;9;D;068.8;074.3;070.3;067.2;063.0;059.2
2;2019;12;9;E;068.7;075.0;070.5;067.9;064.6;061.7
2;2019;12;9;N;066.6;072.3;069.1;063.9;057.8;054.2
2;2019;12;9;T;068.2;073.8;070.0;066.7;060.6;055.4
3;2019;12;9;D;062.2;067.9;062.5;057.5;052.2;047.9
3;2019;12;9;E;060.1;068.5;062.8;058.1;054.2;050.8
3;2019;12;9;N;060.3;071.5;063.4;055.3;051.2;048.6
3;2019;12;9;T;061.3;069.4;062.6;056.9;051.6;048.3
4;2019;12;9;D;061.2;070.6;062.9;059.2;055.1;052.1
4;2019;12;9;E;062.4;072.7;063.7;060.5;056.6;054.0
4;2019;12;9;N;058.3;065.0;061.5;056.5;051.4;047.8
4;2019;12;9;T;060.7;069.7;062.8;058.6;053.7;049.2
5;2019;12;9;D;060.3;066.3;062.7;058.3;052.6;046.3
5;2019;12;9;E;061.0;067.0;063.0;058.8;054.6;051.2
5;2019;12;9;N;053.4;062.8;057.5;049.3;042.1;039.4
5;2019;12;9;T;059.1;065.8;062.0;056.7;045.6;040.3
6;2019;12;9;D;070.1;076.7;073.6;067.1;062.0;056.5
6;2019;12;9;E;071.1;077.7;073.9;068.1;064.2;060.6
6;2019;12;9;N;066.9;074.6;070.8;063.9;056.1;050.1
6;2019;12;9;T;069.5;076.3;073.1;066.5;059.6;052.3
8;2019;12;9;D;065.2;072.3;068.1;063.7;058.3;050.3
8;2019;12;9;E;065.6;072.4;068.6;064.0;059.6;053.1
8;2019;12;9;N;064.4;071.5;067.2;060.8;051.6;044.3
8;2019;12;9;T;065.1;072.0;068.0;063.1;055.4;046.5
10;2019;12;9;D;063.9;072.4;067.7;060.1;053.2;047.9
10;2019;12;9;E;064.2;072.0;067.6;060.8;055.1;051.5
10;2019;12;9;N;059.0;069.7;062.5;053.0;049.7;044.6
10;2019;12;9;T;062.9;071.8;066.7;058.4;050.7;046.1
11;2019;12;9;D;066.3;072.2;069.6;065.2;057.7;048.4
11;2019;12;9;E;067.0;072.6;069.5;065.7;059.0;053.8
11;2019;12;9;N;061.4;070.4;065.9;055.6;042.4;037.8
11;2019;12;9;T;065.3;071.9;069.1;063.3;049.6;038.9
12;2019;12;9;D;063.2;070.9;063.6;059.6;055.0;049.9
12;2019;12;9;E;061.9;070.0;063.2;059.8;056.2;053.4
12;2019;12;9;N;056.9;064.4;060.0;054.3;046.5;040.6
12;2019;12;9;T;061.7;068.8;062.9;058.4;050.9;043.1
13;2019;12;9;D;055.1;063.9;058.4;052.5;044.9;039.5
13;2019;12;9;E;056.5;065.0;058.7;053.5;048.2;045.1
13;2019;12;9;N;050.5;060.7;054.0;043.2;038.6;037.4
13;2019;12;9;T;054.3;063.6;057.7;050.8;039.9;038.0
14;2019;12;9;D;063.2;069.1;065.5;062.3;058.3;054.8
14;2019;12;9;E;064.5;071.7;065.0;062.0;059.0;056.5
14;2019;12;9;N;059.6;066.6;062.8;057.6;052.4;048.5
14;2019;12;9;T;062.6;068.7;064.9;061.2;055.1;050.2
16;2019;12;9;D;060.6;067.6;064.6;058.6;046.6;040.4
16;2019;12;9;E;061.8;067.7;065.0;059.3;048.8;044.1
16;2019;12;9;N;056.6;066.0;061.7;047.0;035.5;033.1
16;2019;12;9;T;059.9;067.3;064.1;056.5;039.8;034.0
17;2019;12;9;D;056.3;065.7;058.9;052.9;044.9;037.2
17;2019;12;9;E;054.4;062.8;057.4;052.2;046.6;042.7
17;2019;12;9;N;049.1;059.3;052.0;040.5;033.7;032.2
17;2019;12;9;T;054.6;064.1;057.6;050.2;036.3;032.6
18;2019;12;9;D;057.1;066.6;059.0;052.1;044.4;041.4
18;2019;12;9;E;053.7;062.8;056.8;050.6;045.8;044.0
18;2019;12;9;N;051.7;061.8;057.3;043.1;041.3;041.0
18;2019;12;9;T;055.4;064.7;058.2;049.5;042.0;041.1
19;2019;12;9;D;058.5;066.7;061.7;055.5;049.4;045.7
19;2019;12;9;E;058.5;067.1;061.9;055.8;050.9;047.6
19;2019;12;9;N;053.1;063.2;057.0;047.4;039.3;034.1
19;2019;12;9;T;057.3;066.1;060.9;053.8;044.0;036.2
20;2019;12;9;D;060.1;067.6;061.7;056.7;049.1;042.8
20;2019;12;9;E;059.1;067.2;061.8;056.2;050.1;046.5
20;2019;12;9;N;052.9;063.2;055.7;046.8;039.6;037.2
20;2019;12;9;T;058.4;066.5;060.8;054.7;043.0;037.8
24;2019;12;9;D;049.2;057.1;052.5;047.5;040.7;038.7
24;2019;12;9;E;046.2;053.3;047.9;045.2;043.5;042.0
24;2019;12;9;N;040.6;049.8;042.1;038.8;037.4;037.0
24;2019;12;9;T;047.2;055.8;050.9;044.3;038.1;037.1
25;2019;12;9;D;067.6;070.4;069.1;067.5;065.3;062.3
25;2019;12;9;E;067.7;070.6;069.1;067.6;065.7;063.4
25;2019;12;9;N;064.2;069.7;067.6;063.4;055.7;046.4
25;2019;12;9;T;066.7;070.3;068.8;066.8;060.7;051.2
26;2019;12;9;D;062.3;069.4;065.9;059.9;057.5;056.1
26;2019;12;9;E;061.4;068.0;064.7;059.5;057.3;055.8
26;2019;12;9;N;058.5;068.7;061.8;055.1;045.5;039.7
26;2019;12;9;T;061.2;069.0;065.0;058.9;051.0;041.5
27;2019;12;9;D;061.0;071.8;065.4;052.6;046.7;043.7
27;2019;12;9;E;060.5;071.1;064.2;054.3;049.1;046.0
27;2019;12;9;N;056.0;069.9;054.1;041.7;033.9;031.3
27;2019;12;9;T;059.8;071.4;063.4;050.7;038.2;032.1
28;2019;12;9;D;067.2;075.3;071.4;063.1;051.0;041.2
28;2019;12;9;E;065.6;074.2;070.0;061.3;050.6;044.4
28;2019;12;9;N;059.8;071.2;063.7;046.3;037.1;036.0
28;2019;12;9;T;065.5;074.6;070.0;059.0;040.3;036.2
30;2019;12;9;D;061.7;066.8;062.9;059.3;054.6;049.5
30;2019;12;9;E;061.2;067.3;063.7;059.3;053.6;050.5
30;2019;12;9;N;051.2;062.0;053.9;045.5;040.7;037.6
30;2019;12;9;T;060.1;066.3;062.5;057.3;044.0;038.5
47;2019;12;9;D;052.2;064.9;053.4;046.2;041.5;038.9
47;2019;12;9;E;057.3;069.5;054.4;046.7;042.1;040.1
47;2019;12;9;N;046.5;059.2;046.5;039.8;037.4;036.3
47;2019;12;9;T;052.8;064.6;052.5;044.6;038.5;036.9
48;2019;12;9;D;061.5;066.5;063.9;061.1;055.5;049.7
48;2019;12;9;E;062.2;067.1;064.1;061.9;058.4;055.3
48;2019;12;9;N;057.6;063.8;061.4;056.2;048.1;043.1
48;2019;12;9;T;060.7;066.0;063.6;060.1;052.1;044.8
50;2019;12;9;D;064.5;070.0;066.2;062.5;058.2;054.7
50;2019;12;9;E;065.2;069.4;066.2;063.2;059.8;057.0
50;2019;12;9;N;061.0;067.7;064.0;058.1;051.8;047.8
50;2019;12;9;T;063.7;069.5;065.8;061.6;055.0;049.5
54;2019;12;9;D;059.8;066.5;063.0;058.5;049.4;039.2
54;2019;12;9;E;060.4;067.2;063.2;059.0;053.7;048.4
54;2019;12;9;N;053.3;064.0;057.8;043.1;033.9;032.2
54;2019;12;9;T;058.6;066.1;062.4;056.4;037.6;032.7
55;2019;12;9;D;055.0;063.8;058.4;051.2;046.9;044.3
55;2019;12;9;E;054.1;062.7;056.9;051.4;048.0;045.5
55;2019;12;9;N;049.1;061.1;050.5;043.2;038.6;037.3
55;2019;12;9;T;053.6;063.1;056.9;049.7;040.7;037.8
1;2019;12;8;D;067.2;073.9;070.8;063.2;056.6;051.0
1;2019;12;8;E;067.7;072.7;071.0;065.8;058.3;054.2
1;2019;12;8;N;065.4;071.9;069.5;061.5;055.7;052.2
1;2019;12;8;T;066.8;073.3;070.4;062.9;056.3;051.8
2;2019;12;8;D;068.9;074.5;071.3;065.5;061.9;058.7
2;2019;12;8;E;068.6;073.7;070.6;068.0;064.9;062.4
2;2019;12;8;N;068.8;076.0;069.7;064.8;060.1;057.0
2;2019;12;8;T;068.8;074.4;070.6;065.7;061.4;057.7
3;2019;12;8;D;060.1;067.9;062.8;057.5;051.6;047.8
3;2019;12;8;E;061.2;069.0;063.5;059.1;056.1;053.7
3;2019;12;8;N;061.8;071.1;064.6;058.9;054.8;050.7
3;2019;12;8;T;061.0;069.8;063.6;058.3;053.4;048.5
4;2019;12;8;D;061.7;071.6;063.5;059.6;055.4;051.7
4;2019;12;8;E;061.7;070.0;063.6;060.6;057.3;054.7
4;2019;12;8;N;060.8;069.6;062.8;058.9;053.8;050.4
4;2019;12;8;T;061.3;070.5;063.3;059.6;055.1;051.1
5;2019;12;8;D;059.6;066.7;063.1;057.9;051.5;045.4
5;2019;12;8;E;061.0;067.0;064.1;059.6;055.0;051.6
5;2019;12;8;N;054.3;062.9;057.8;050.6;044.1;041.4
5;2019;12;8;T;058.7;066.4;062.6;056.4;047.1;042.3
6;2019;12;8;D;070.2;077.3;073.9;067.4;059.9;052.6
6;2019;12;8;E;071.3;076.9;074.5;068.8;065.1;061.7
6;2019;12;8;N;068.1;074.9;071.9;065.5;059.0;052.2
6;2019;12;8;T;069.8;076.8;073.5;067.0;060.3;052.8
8;2019;12;8;D;066.9;073.8;069.3;063.9;057.5;049.8
8;2019;12;8;E;067.2;072.7;069.1;064.8;061.0;057.6
8;2019;12;8;N;065.1;071.9;068.4;063.0;056.3;050.0
8;2019;12;8;T;066.3;073.1;068.9;063.8;057.4;050.1
10;2019;12;8;D;063.7;072.6;067.8;059.9;052.5;047.3
10;2019;12;8;E;064.5;072.8;068.1;061.2;055.5;050.6
10;2019;12;8;N;059.4;069.7;063.0;054.2;047.2;044.4
10;2019;12;8;T;062.9;072.2;066.8;058.5;049.9;045.2
11;2019;12;8;D;068.3;073.8;070.4;064.3;055.9;045.4
11;2019;12;8;E;067.6;072.8;070.4;066.3;059.4;054.2
11;2019;12;8;N;062.4;070.0;066.3;058.0;047.3;040.4
11;2019;12;8;T;066.9;073.1;069.7;063.0;052.1;042.2
12;2019;12;8;D;062.0;069.4;063.6;059.2;053.8;048.9
12;2019;12;8;E;062.1;068.2;063.8;060.5;056.7;053.8
12;2019;12;8;N;058.6;065.2;060.7;056.0;050.1;046.1
12;2019;12;8;T;061.2;068.1;063.1;058.4;052.3;047.2
13;2019;12;8;D;055.5;063.5;058.6;052.1;042.9;038.8
13;2019;12;8;E;055.4;063.5;058.7;053.1;047.1;043.4
13;2019;12;8;N;051.2;060.8;054.3;044.8;038.8;037.6
13;2019;12;8;T;054.4;063.0;057.9;050.4;040.4;038.1
14;2019;12;8;D;063.5;069.6;066.0;062.5;057.7;053.6
14;2019;12;8;E;064.2;069.5;065.9;063.0;060.1;057.6
14;2019;12;8;N;060.7;067.6;063.5;059.2;053.5;049.5
14;2019;12;8;T;062.9;069.2;065.6;061.7;055.9;051.1
16;2019;12;8;D;060.6;067.7;064.7;058.4;045.3;037.3
16;2019;12;8;E;061.4;067.9;065.1;059.7;049.6;043.0
16;2019;12;8;N;057.0;065.7;061.7;051.6;038.5;035.6
16;2019;12;8;T;059.9;067.4;064.2;056.9;041.6;036.3
17;2019;12;8;D;055.1;063.7;058.6;052.0;042.7;035.6
17;2019;12;8;E;058.5;067.5;058.9;052.4;046.2;042.1
17;2019;12;8;N;051.5;058.9;052.1;043.2;034.8;032.7
17;2019;12;8;T;055.1;063.9;057.7;049.6;037.9;033.3
18;2019;12;8;D;056.0;066.8;059.0;051.9;043.4;039.4
18;2019;12;8;E;055.8;067.7;057.6;050.9;043.9;042.0
18;2019;12;8;N;049.5;059.9;053.0;043.4;040.6;039.2
18;2019;12;8;T;054.7;065.7;057.7;049.0;041.4;039.3
19;2019;12;8;D;061.5;066.6;061.9;055.4;047.9;043.2
19;2019;12;8;E;058.8;066.7;062.1;056.4;051.7;049.1
19;2019;12;8;N;055.0;064.4;058.8;050.5;043.3;039.4
19;2019;12;8;T;059.7;066.0;061.3;054.2;045.7;041.1
20;2019;12;8;D;059.5;067.8;062.4;056.7;047.6;040.7
20;2019;12;8;E;061.3;068.9;062.8;056.9;051.2;046.8
20;2019;12;8;N;054.0;063.9;056.6;048.3;040.9;038.3
20;2019;12;8;T;058.8;067.3;061.6;054.9;043.9;038.9
24;2019;12;8;D;049.4;056.3;050.8;045.7;041.0;039.4
24;2019;12;8;E;043.8;051.6;046.2;042.1;039.9;039.1
24;2019;12;8;N;043.9;051.5;046.1;042.5;040.6;039.2
24;2019;12;8;T;047.4;054.8;049.2;043.4;040.4;039.1
25;2019;12;8;D;068.6;073.4;071.8;067.6;062.6;057.6
25;2019;12;8;E;070.2;072.8;071.6;070.0;068.1;066.0
25;2019;12;8;N;062.6;067.8;065.9;061.6;054.6;045.6
25;2019;12;8;T;067.8;072.9;071.3;066.9;058.6;050.2
26;2019;12;8;D;062.3;070.6;066.1;059.6;055.6;053.3
26;2019;12;8;E;062.4;070.0;066.4;059.3;056.8;055.0
26;2019;12;8;N;056.7;066.2;060.0;053.9;047.8;044.1
26;2019;12;8;T;061.2;069.9;065.2;058.1;051.5;045.5
27;2019;12;8;D;060.8;072.1;065.0;051.8;046.0;042.5
27;2019;12;8;E;060.3;071.7;064.4;052.5;047.9;045.1
27;2019;12;8;N;055.8;068.8;057.0;045.9;039.7;037.0
27;2019;12;8;T;059.6;071.5;062.9;050.4;042.3;038.0
28;2019;12;8;D;067.1;075.3;071.4;062.1;049.1;040.9
28;2019;12;8;E;066.4;074.8;070.7;062.7;051.8;043.6
28;2019;12;8;N;060.1;071.2;064.2;049.5;039.7;037.1
28;2019;12;8;T;065.6;074.8;070.1;059.0;043.2;037.8
30;2019;12;8;D;059.6;066.7;063.1;057.9;046.3;040.3
30;2019;12;8;E;058.5;066.0;062.0;056.0;047.4;042.0
30;2019;12;8;N;051.6;062.3;054.7;045.8;040.4;038.3
30;2019;12;8;T;057.9;066.1;062.0;054.0;042.2;038.8
47;2019;12;8;D;051.8;063.7;053.4;046.6;041.1;038.2
47;2019;12;8;E;050.8;063.8;052.1;045.3;042.1;039.8
47;2019;12;8;N;048.0;058.3;047.5;042.5;038.9;037.3
47;2019;12;8;T;050.4;062.7;052.0;044.8;040.1;037.8
48;2019;12;8;D;061.5;067.0;064.7;060.6;053.4;046.7
48;2019;12;8;E;062.2;066.4;064.0;062.0;058.5;054.9
48;2019;12;8;N;059.9;065.2;063.0;059.1;051.9;046.5
48;2019;12;8;T;061.1;066.7;064.1;060.4;053.3;047.0
50;2019;12;8;D;065.9;071.5;067.9;063.1;057.2;053.4
50;2019;12;8;E;067.2;073.0;067.7;064.5;060.7;058.1
50;2019;12;8;N;061.3;067.7;064.5;059.6;054.3;051.1
50;2019;12;8;T;065.2;070.8;067.1;062.3;056.1;052.2
54;2019;12;8;D;059.8;066.7;063.3;058.4;046.3;036.2
54;2019;12;8;E;060.6;066.8;063.7;059.5;054.2;048.9
54;2019;12;8;N;054.2;063.7;058.2;047.5;035.8;033.2
54;2019;12;8;T;058.8;066.3;062.7;056.5;040.3;033.8
55;2019;12;8;D;054.1;063.7;057.4;049.8;044.4;041.2
55;2019;12;8;E;053.5;063.1;057.0;049.8;045.9;043.9
55;2019;12;8;N;050.1;060.8;052.6;045.2;041.5;039.6
55;2019;12;8;T;053.0;063.0;056.2;048.4;042.7;040.3
1;2019;12;7;D;066.7;073.4;070.3;064.0;057.4;053.0
1;2019;12;7;E;066.4;072.8;069.3;064.9;060.1;056.5
1;2019;12;7;N;065.6;071.9;069.2;061.8;055.4;052.1
1;2019;12;7;T;066.3;072.8;069.8;063.5;056.8;052.5
2;2019;12;7;D;069.0;074.8;070.8;067.8;063.4;060.2
2;2019;12;7;E;069.7;076.3;070.9;068.5;065.7;063.1
2;2019;12;7;N;067.1;072.5;069.4;065.6;060.8;057.3
